timestamp,service,cloud,region,asn,cloud_status,network_status,latency,failure
2026-04-01 01:18:30.959962,media,GCP,us-central1,AS15169,degraded,unstable,284,0
2026-04-01 01:18:31.959962,payments,AWS,us-central1,AS15169,degraded,unstable,197,0
2026-04-01 01:18:32.959962,media,GCP,us-west-2,AS16509,operational,down,326,1
2026-04-01 01:18:33.959962,payments,AWS,us-east-1,AS8075,operational,down,250,1
2026-04-01 01:18:34.959962,auth,GCP,us-east-1,AS16509,down,stable,358,1
2026-04-01 01:18:35.959962,auth,Azure,us-west-2,AS8075,operational,down,106,1
2026-04-01 01:18:36.959962,search,GCP,us-central1,AS16509,down,stable,126,1
2026-04-01 01:18:37.959962,analytics,AWS,us-central1,AS8075,operational,stable,198,0
2026-04-01 01:18:38.959962,orders,Azure,us-east-1,AS15169,operational,unstable,135,0
2026-04-01 01:18:39.959962,orders,Azure,eastus,AS8075,down,stable,446,1
2026-04-01 01:18:40.959962,orders,GCP,us-central1,AS15169,operational,stable,71,0
2026-04-01 01:18:41.959962,analytics,Azure,us-central1,AS16509,operational,down,141,1
2026-04-01 01:18:42.959962,payments,AWS,eastus,AS8075,degraded,down,79,1
2026-04-01 01:18:43.959962,payments,GCP,eastus,AS8075,down,unstable,238,1
2026-04-01 01:18:44.959962,analytics,GCP,us-east-1,AS8075,degraded,down,116,1
2026-04-01 01:18:45.959962,media,AWS,us-west-2,AS15169,operational,stable,349,0
2026-04-01 01:18:46.959962,payments,Azure,us-central1,AS15169,degraded,unstable,276,0
2026-04-01 01:18:47.959962,analytics,AWS,us-east-1,AS8075,operational,stable,357,0
2026-04-01 01:18:48.959962,orders,AWS,us-central1,AS15169,operational,down,284,1
2026-04-01 01:18:49.959962,auth,Azure,eastus,AS16509,degraded,down,50,1
2026-04-01 01:18:50.959962,analytics,Azure,us-west-2,AS15169,operational,down,103,1
2026-04-01 01:18:51.959962,analytics,Azure,us-east-1,AS15169,degraded,stable,474,1
2026-04-01 01:18:52.959962,media,Azure,us-west-2,AS16509,operational,stable,248,0
2026-04-01 01:18:53.959962,auth,Azure,eastus,AS15169,degraded,stable,207,0
2026-04-01 01:18:54.959962,analytics,GCP,us-central1,AS8075,down,stable,289,1
2026-04-01 01:18:55.959962,auth,Azure,us-west-2,AS15169,degraded,unstable,484,1
2026-04-01 01:18:56.959962,media,Azure,us-west-2,AS15169,operational,unstable,352,0
2026-04-01 01:18:57.959962,orders,AWS,eastus,AS16509,down,unstable,318,1
2026-04-01 01:18:58.959962,orders,AWS,eastus,AS8075,operational,stable,227,0
2026-04-01 01:18:59.959962,analytics,AWS,us-east-1,AS8075,down,stable,364,1
2026-04-01 01:19:00.959962,payments,GCP,us-east-1,AS8075,degraded,unstable,221,0
2026-04-01 01:19:01.959962,media,Azure,us-west-2,AS15169,degraded,unstable,322,0
2026-04-01 01:19:02.959962,auth,Azure,us-central1,AS16509,operational,stable,64,0
2026-04-01 01:19:03.959962,analytics,Azure,eastus,AS8075,degraded,unstable,363,0
2026-04-01 01:19:04.959962,search,GCP,us-central1,AS16509,degraded,stable,103,0
2026-04-01 01:19:05.959962,orders,Azure,eastus,AS8075,down,unstable,129,1
2026-04-01 01:19:06.959962,media,AWS,eastus,AS8075,operational,stable,366,0
2026-04-01 01:19:07.959962,media,GCP,us-west-2,AS16509,operational,stable,450,1
2026-04-01 01:19:08.959962,auth,AWS,eastus,AS15169,operational,unstable,294,0
2026-04-01 01:19:09.959962,search,Azure,eastus,AS8075,operational,stable,335,0
2026-04-01 01:19:10.959962,payments,Azure,us-west-2,AS8075,degraded,stable,434,1
2026-04-01 01:19:11.959962,orders,AWS,eastus,AS8075,operational,unstable,195,0
2026-04-01 01:19:12.959962,media,Azure,us-central1,AS16509,down,stable,462,1
2026-04-01 01:19:13.959962,search,GCP,us-west-2,AS8075,down,unstable,163,1
2026-04-01 01:19:14.959962,orders,AWS,us-west-2,AS15169,degraded,down,79,1
2026-04-01 01:19:15.959962,payments,AWS,us-central1,AS16509,degraded,stable,390,0
2026-04-01 01:19:16.959962,orders,GCP,us-west-2,AS16509,operational,unstable,169,0
2026-04-01 01:19:17.959962,payments,AWS,eastus,AS15169,operational,down,78,1
2026-04-01 01:19:18.959962,auth,GCP,eastus,AS8075,degraded,unstable,271,0
2026-04-01 01:19:19.959962,search,Azure,us-west-2,AS16509,degraded,stable,494,1
2026-04-01 01:19:20.959962,payments,GCP,us-east-1,AS16509,down,unstable,418,1
2026-04-01 01:19:21.959962,media,AWS,us-west-2,AS15169,down,stable,470,1
2026-04-01 01:19:22.959962,payments,Azure,us-west-2,AS8075,down,stable,282,1
2026-04-01 01:19:23.959962,analytics,AWS,eastus,AS8075,degraded,stable,206,0
2026-04-01 01:19:24.959962,analytics,AWS,us-central1,AS8075,degraded,unstable,182,0
2026-04-01 01:19:25.959962,orders,GCP,us-west-2,AS16509,degraded,down,384,1
2026-04-01 01:19:26.959962,media,AWS,us-west-2,AS16509,degraded,unstable,179,0
2026-04-01 01:19:27.959962,media,AWS,us-east-1,AS15169,degraded,down,458,1
2026-04-01 01:19:28.959962,analytics,GCP,us-east-1,AS15169,operational,unstable,462,1
2026-04-01 01:19:29.959962,media,Azure,us-central1,AS8075,degraded,down,263,1
2026-04-01 01:19:30.959962,payments,GCP,us-east-1,AS8075,down,stable,230,1
2026-04-01 01:19:31.959962,payments,GCP,us-west-2,AS16509,degraded,down,94,1
2026-04-01 01:19:32.959962,search,Azure,eastus,AS8075,down,stable,207,1
2026-04-01 01:19:33.959962,auth,AWS,us-east-1,AS16509,degraded,unstable,202,0
2026-04-01 01:19:34.959962,search,GCP,us-central1,AS8075,degraded,unstable,276,0
2026-04-01 01:19:35.959962,orders,Azure,us-west-2,AS16509,operational,stable,497,1
2026-04-01 01:19:36.959962,auth,Azure,us-west-2,AS15169,down,down,180,1
2026-04-01 01:19:37.959962,auth,Azure,us-east-1,AS15169,operational,unstable,211,0
2026-04-01 01:19:38.959962,analytics,GCP,us-central1,AS15169,operational,down,287,1
2026-04-01 01:19:39.959962,auth,GCP,eastus,AS16509,operational,stable,398,0
2026-04-01 01:19:40.959962,analytics,GCP,us-central1,AS15169,degraded,unstable,202,0
2026-04-01 01:19:41.959962,auth,AWS,eastus,AS15169,degraded,unstable,120,0
2026-04-01 01:19:42.959962,analytics,GCP,us-central1,AS8075,degraded,down,395,1
2026-04-01 01:19:43.959962,analytics,GCP,us-central1,AS8075,degraded,stable,237,0
2026-04-01 01:19:44.959962,payments,Azure,us-west-2,AS8075,operational,down,266,1
2026-04-01 01:19:45.959962,search,AWS,us-west-2,AS8075,degraded,down,442,1
2026-04-01 01:19:46.959962,orders,AWS,us-west-2,AS16509,operational,stable,270,0
2026-04-01 01:19:47.959962,payments,Azure,us-east-1,AS16509,operational,stable,358,0
2026-04-01 01:19:48.959962,auth,GCP,us-east-1,AS16509,degraded,stable,122,0
2026-04-01 01:19:49.959962,analytics,GCP,us-central1,AS16509,operational,stable,279,0
2026-04-01 01:19:50.959962,auth,Azure,eastus,AS8075,down,down,232,1
2026-04-01 01:19:51.959962,orders,AWS,us-east-1,AS16509,down,stable,98,1
2026-04-01 01:19:52.959962,search,GCP,us-central1,AS16509,down,stable,267,1
2026-04-01 01:19:53.959962,orders,AWS,us-east-1,AS8075,down,stable,162,1
2026-04-01 01:19:54.959962,analytics,AWS,us-central1,AS8075,operational,unstable,149,0
2026-04-01 01:19:55.959962,search,Azure,us-west-2,AS8075,operational,down,174,1
2026-04-01 01:19:56.959962,payments,AWS,us-east-1,AS8075,degraded,unstable,327,0
2026-04-01 01:19:57.959962,analytics,GCP,us-central1,AS15169,down,down,242,1
2026-04-01 01:19:58.959962,auth,Azure,us-central1,AS15169,operational,down,334,1
2026-04-01 01:19:59.959962,orders,GCP,eastus,AS15169,operational,unstable,480,1
2026-04-01 01:20:00.959962,search,GCP,us-east-1,AS16509,down,stable,74,1
2026-04-01 01:20:01.959962,analytics,Azure,us-west-2,AS16509,degraded,stable,189,0
2026-04-01 01:20:02.959962,auth,AWS,us-central1,AS16509,operational,down,66,1
2026-04-01 01:20:03.959962,auth,GCP,us-west-2,AS15169,operational,stable,88,0
2026-04-01 01:20:04.959962,media,Azure,us-east-1,AS16509,degraded,down,84,1
2026-04-01 01:20:05.959962,orders,Azure,us-central1,AS8075,degraded,down,284,1
2026-04-01 01:20:06.959962,payments,AWS,eastus,AS16509,operational,unstable,204,0
2026-04-01 01:20:07.959962,orders,AWS,us-west-2,AS15169,down,unstable,437,1
2026-04-01 01:20:08.959962,media,Azure,us-east-1,AS15169,down,down,367,1
2026-04-01 01:20:09.959962,auth,Azure,eastus,AS8075,down,stable,452,1
2026-04-01 01:20:10.959962,search,GCP,us-central1,AS8075,down,unstable,310,1
2026-04-01 01:20:11.959962,analytics,AWS,eastus,AS16509,degraded,unstable,351,0
2026-04-01 01:20:12.959962,payments,AWS,us-east-1,AS15169,degraded,stable,203,0
2026-04-01 01:20:13.959962,media,GCP,us-west-2,AS15169,down,stable,415,1
2026-04-01 01:20:14.959962,orders,AWS,us-central1,AS16509,degraded,down,183,1
2026-04-01 01:20:15.959962,auth,GCP,us-central1,AS8075,down,unstable,409,1
2026-04-01 01:20:16.959962,analytics,GCP,us-central1,AS16509,degraded,down,438,1
2026-04-01 01:20:17.959962,payments,GCP,us-east-1,AS8075,operational,stable,320,0
2026-04-01 01:20:18.959962,orders,Azure,us-east-1,AS15169,degraded,unstable,428,1
2026-04-01 01:20:19.959962,search,AWS,eastus,AS15169,down,unstable,445,1
2026-04-01 01:20:20.959962,orders,Azure,us-central1,AS8075,degraded,down,375,1
2026-04-01 01:20:21.959962,payments,GCP,us-central1,AS16509,down,stable,69,1
2026-04-01 01:20:22.959962,media,GCP,us-west-2,AS15169,degraded,stable,297,0
2026-04-01 01:20:23.959962,media,Azure,us-east-1,AS16509,down,unstable,442,1
2026-04-01 01:20:24.959962,auth,GCP,us-central1,AS8075,operational,down,115,1
2026-04-01 01:20:25.959962,orders,Azure,us-east-1,AS8075,down,stable,418,1
2026-04-01 01:20:26.959962,media,Azure,us-central1,AS15169,degraded,down,217,1
2026-04-01 01:20:27.959962,search,AWS,us-central1,AS16509,operational,down,445,1
2026-04-01 01:20:28.959962,analytics,Azure,us-west-2,AS15169,degraded,stable,149,0
2026-04-01 01:20:29.959962,auth,AWS,us-west-2,AS15169,degraded,stable,446,1
2026-04-01 01:20:30.959962,search,Azure,us-central1,AS15169,down,down,455,1
2026-04-01 01:20:31.959962,orders,AWS,us-west-2,AS15169,degraded,unstable,419,1
2026-04-01 01:20:32.959962,media,GCP,us-central1,AS16509,degraded,unstable,455,1
2026-04-01 01:20:33.959962,payments,GCP,us-east-1,AS15169,operational,stable,312,0
2026-04-01 01:20:34.959962,orders,GCP,us-west-2,AS15169,operational,unstable,308,0
2026-04-01 01:20:35.959962,media,GCP,eastus,AS15169,degraded,unstable,173,0
2026-04-01 01:20:36.959962,search,Azure,us-central1,AS8075,degraded,stable,488,1
2026-04-01 01:20:37.959962,orders,GCP,us-west-2,AS15169,operational,stable,65,0
2026-04-01 01:20:38.959962,orders,AWS,us-east-1,AS15169,degraded,stable,360,0
2026-04-01 01:20:39.959962,orders,GCP,us-east-1,AS15169,degraded,down,141,1
2026-04-01 01:20:40.959962,media,GCP,us-west-2,AS15169,down,stable,148,1
2026-04-01 01:20:41.959962,search,Azure,eastus,AS16509,degraded,unstable,136,0
2026-04-01 01:20:42.959962,auth,AWS,us-west-2,AS8075,degraded,down,81,1
2026-04-01 01:20:43.959962,media,Azure,eastus,AS16509,operational,stable,264,0
2026-04-01 01:20:44.959962,payments,AWS,us-east-1,AS16509,down,down,379,1
2026-04-01 01:20:45.959962,orders,GCP,us-east-1,AS16509,operational,down,138,1
2026-04-01 01:20:46.959962,analytics,GCP,us-central1,AS16509,operational,down,76,1
2026-04-01 01:20:47.959962,orders,AWS,us-central1,AS15169,operational,unstable,293,0
2026-04-01 01:20:48.959962,search,GCP,us-central1,AS16509,down,stable,221,1
2026-04-01 01:20:49.959962,search,AWS,us-west-2,AS16509,operational,stable,423,1
2026-04-01 01:20:50.959962,orders,AWS,us-east-1,AS8075,degraded,stable,378,0
2026-04-01 01:20:51.959962,auth,AWS,us-east-1,AS8075,degraded,down,488,1
2026-04-01 01:20:52.959962,search,AWS,us-west-2,AS15169,operational,unstable,468,1
2026-04-01 01:20:53.959962,payments,GCP,eastus,AS8075,operational,down,317,1
2026-04-01 01:20:54.959962,analytics,AWS,us-east-1,AS15169,down,unstable,218,1
2026-04-01 01:20:55.959962,media,AWS,eastus,AS16509,degraded,down,101,1
2026-04-01 01:20:56.959962,orders,Azure,us-west-2,AS8075,down,stable,62,1
2026-04-01 01:20:57.959962,search,AWS,eastus,AS16509,degraded,unstable,305,0
2026-04-01 01:20:58.959962,media,AWS,us-east-1,AS15169,operational,unstable,416,1
2026-04-01 01:20:59.959962,analytics,GCP,us-east-1,AS8075,down,unstable,345,1
2026-04-01 01:21:00.959962,media,Azure,eastus,AS8075,down,down,311,1
2026-04-01 01:21:01.959962,analytics,Azure,us-central1,AS16509,operational,down,218,1
2026-04-01 01:21:02.959962,auth,GCP,eastus,AS16509,down,down,257,1
2026-04-01 01:21:03.959962,orders,Azure,us-east-1,AS8075,down,stable,264,1
2026-04-01 01:21:04.959962,auth,GCP,us-east-1,AS15169,down,unstable,450,1
2026-04-01 01:21:05.959962,search,GCP,us-east-1,AS8075,degraded,unstable,393,0
2026-04-01 01:21:06.959962,media,Azure,us-central1,AS16509,degraded,unstable,161,0
2026-04-01 01:21:07.959962,search,Azure,us-central1,AS16509,operational,unstable,131,0
2026-04-01 01:21:08.959962,analytics,GCP,eastus,AS16509,degraded,unstable,203,0
2026-04-01 01:21:09.959962,analytics,AWS,us-west-2,AS8075,degraded,down,105,1
2026-04-01 01:21:10.959962,auth,Azure,us-central1,AS8075,operational,stable,209,0
2026-04-01 01:21:11.959962,analytics,AWS,us-west-2,AS8075,operational,unstable,324,0
2026-04-01 01:21:12.959962,media,Azure,us-west-2,AS16509,degraded,unstable,113,0
2026-04-01 01:21:13.959962,analytics,Azure,us-east-1,AS16509,down,down,146,1
2026-04-01 01:21:14.959962,auth,Azure,eastus,AS8075,down,down,274,1
2026-04-01 01:21:15.959962,media,AWS,us-east-1,AS15169,degraded,stable,305,0
2026-04-01 01:21:16.959962,media,GCP,us-east-1,AS15169,down,stable,463,1
2026-04-01 01:21:17.959962,orders,AWS,eastus,AS15169,degraded,down,131,1
2026-04-01 01:21:18.959962,auth,GCP,eastus,AS15169,down,down,225,1
2026-04-01 01:21:19.959962,search,GCP,us-central1,AS16509,degraded,stable,192,0
2026-04-01 01:21:20.959962,media,Azure,us-west-2,AS15169,operational,unstable,199,0
2026-04-01 01:21:21.959962,auth,Azure,eastus,AS8075,degraded,unstable,290,0
2026-04-01 01:21:22.959962,payments,AWS,us-central1,AS8075,down,down,444,1
2026-04-01 01:21:23.959962,search,GCP,eastus,AS15169,degraded,stable,104,0
2026-04-01 01:21:24.959962,search,GCP,us-central1,AS8075,operational,stable,106,0
2026-04-01 01:21:25.959962,payments,Azure,us-west-2,AS8075,operational,stable,257,0
2026-04-01 01:21:26.959962,orders,AWS,us-west-2,AS15169,down,unstable,190,1
2026-04-01 01:21:27.959962,payments,GCP,us-east-1,AS15169,degraded,down,188,1
2026-04-01 01:21:28.959962,media,Azure,us-east-1,AS8075,down,unstable,416,1
2026-04-01 01:21:29.959962,search,AWS,us-central1,AS15169,degraded,unstable,388,0
2026-04-01 01:21:30.959962,analytics,AWS,us-east-1,AS16509,operational,down,93,1
2026-04-01 01:21:31.959962,search,GCP,us-east-1,AS8075,operational,down,236,1
2026-04-01 01:21:32.959962,orders,Azure,us-east-1,AS16509,operational,stable,221,0
2026-04-01 01:21:33.959962,media,GCP,us-west-2,AS15169,down,unstable,238,1
2026-04-01 01:21:34.959962,auth,GCP,us-east-1,AS8075,operational,stable,304,0
2026-04-01 01:21:35.959962,orders,GCP,us-central1,AS8075,operational,stable,350,0
2026-04-01 01:21:36.959962,search,GCP,eastus,AS16509,degraded,down,464,1
2026-04-01 01:21:37.959962,search,GCP,us-west-2,AS15169,down,stable,418,1
2026-04-01 01:21:38.959962,media,AWS,us-east-1,AS15169,degraded,unstable,365,0
2026-04-01 01:21:39.959962,orders,AWS,us-west-2,AS8075,down,unstable,141,1
2026-04-01 01:21:40.959962,payments,Azure,eastus,AS15169,operational,unstable,335,0
2026-04-01 01:21:41.959962,auth,GCP,us-west-2,AS15169,down,stable,273,1
2026-04-01 01:21:42.959962,search,AWS,us-east-1,AS15169,operational,unstable,307,0
2026-04-01 01:21:43.959962,payments,GCP,eastus,AS15169,operational,unstable,159,0
2026-04-01 01:21:44.959962,analytics,Azure,us-central1,AS15169,degraded,unstable,209,0
2026-04-01 01:21:45.959962,orders,Azure,us-west-2,AS16509,down,stable,294,1
2026-04-01 01:21:46.959962,orders,AWS,us-west-2,AS15169,degraded,down,74,1
2026-04-01 01:21:47.959962,orders,Azure,us-west-2,AS8075,operational,unstable,390,0
2026-04-01 01:21:48.959962,auth,GCP,us-central1,AS8075,degraded,stable,223,0
2026-04-01 01:21:49.959962,payments,GCP,us-central1,AS16509,degraded,down,175,1
2026-04-01 01:21:50.959962,analytics,GCP,us-central1,AS15169,down,stable,333,1
2026-04-01 01:21:51.959962,analytics,Azure,us-west-2,AS16509,degraded,down,477,1
2026-04-01 01:21:52.959962,auth,AWS,eastus,AS16509,down,unstable,199,1
2026-04-01 01:21:53.959962,search,Azure,us-east-1,AS8075,degraded,stable,402,1
2026-04-01 01:21:54.959962,media,AWS,us-central1,AS15169,down,stable,134,1
2026-04-01 01:21:55.959962,payments,AWS,us-west-2,AS15169,operational,down,116,1
2026-04-01 01:21:56.959962,search,GCP,us-west-2,AS15169,operational,down,148,1
2026-04-01 01:21:57.959962,auth,AWS,us-west-2,AS16509,degraded,down,276,1
2026-04-01 01:21:58.959962,media,GCP,us-west-2,AS16509,degraded,down,451,1
2026-04-01 01:21:59.959962,analytics,AWS,us-central1,AS15169,degraded,stable,259,0
2026-04-01 01:22:00.959962,auth,Azure,us-east-1,AS8075,down,stable,184,1
2026-04-01 01:22:01.959962,orders,Azure,us-central1,AS8075,operational,down,471,1
2026-04-01 01:22:02.959962,media,AWS,us-east-1,AS15169,degraded,down,404,1
2026-04-01 01:22:03.959962,auth,Azure,us-west-2,AS16509,down,down,97,1
2026-04-01 01:22:04.959962,media,GCP,us-east-1,AS16509,degraded,down,111,1
2026-04-01 01:22:05.959962,media,GCP,eastus,AS15169,degraded,down,252,1
2026-04-01 01:22:06.959962,media,AWS,us-west-2,AS15169,degraded,down,95,1
2026-04-01 01:22:07.959962,analytics,Azure,us-east-1,AS16509,degraded,stable,239,0
2026-04-01 01:22:08.959962,orders,Azure,eastus,AS16509,degraded,down,402,1
2026-04-01 01:22:09.959962,payments,Azure,eastus,AS15169,degraded,stable,57,0
2026-04-01 01:22:10.959962,auth,Azure,us-west-2,AS15169,degraded,unstable,188,0
2026-04-01 01:22:11.959962,media,GCP,us-central1,AS16509,down,unstable,157,1
2026-04-01 01:22:12.959962,payments,Azure,us-west-2,AS16509,degraded,down,141,1
2026-04-01 01:22:13.959962,orders,Azure,eastus,AS15169,degraded,unstable,139,0
2026-04-01 01:22:14.959962,media,GCP,us-east-1,AS8075,down,stable,439,1
2026-04-01 01:22:15.959962,search,GCP,eastus,AS8075,down,stable,491,1
2026-04-01 01:22:16.959962,analytics,AWS,us-east-1,AS15169,down,unstable,317,1
2026-04-01 01:22:17.959962,search,Azure,eastus,AS16509,operational,down,485,1
2026-04-01 01:22:18.959962,search,GCP,us-west-2,AS16509,degraded,stable,350,0
2026-04-01 01:22:19.959962,search,Azure,us-west-2,AS15169,degraded,unstable,496,1
2026-04-01 01:22:20.959962,payments,AWS,us-east-1,AS16509,operational,unstable,310,0
2026-04-01 01:22:21.959962,payments,GCP,us-central1,AS15169,down,down,206,1
2026-04-01 01:22:22.959962,orders,AWS,us-west-2,AS15169,down,stable,372,1
2026-04-01 01:22:23.959962,auth,GCP,us-west-2,AS16509,degraded,down,288,1
2026-04-01 01:22:24.959962,analytics,AWS,us-central1,AS8075,operational,unstable,220,0
2026-04-01 01:22:25.959962,analytics,GCP,us-central1,AS15169,down,down,380,1
2026-04-01 01:22:26.959962,analytics,AWS,us-central1,AS15169,down,stable,423,1
2026-04-01 01:22:27.959962,analytics,Azure,us-west-2,AS15169,degraded,down,146,1
2026-04-01 01:22:28.959962,media,AWS,eastus,AS16509,operational,down,271,1
2026-04-01 01:22:29.959962,media,GCP,us-west-2,AS8075,operational,down,469,1
2026-04-01 01:22:30.959962,payments,Azure,us-east-1,AS16509,operational,down,355,1
2026-04-01 01:22:31.959962,media,GCP,eastus,AS16509,degraded,down,255,1
2026-04-01 01:22:32.959962,auth,Azure,us-west-2,AS15169,down,down,496,1
2026-04-01 01:22:33.959962,orders,GCP,us-west-2,AS16509,operational,unstable,456,1
2026-04-01 01:22:34.959962,search,AWS,us-west-2,AS8075,down,stable,303,1
2026-04-01 01:22:35.959962,payments,GCP,us-central1,AS16509,degraded,stable,82,0
2026-04-01 01:22:36.959962,search,Azure,us-west-2,AS8075,degraded,stable,123,0
2026-04-01 01:22:37.959962,orders,Azure,us-east-1,AS15169,down,unstable,454,1
2026-04-01 01:22:38.959962,search,GCP,us-west-2,AS15169,operational,down,446,1
2026-04-01 01:22:39.959962,media,GCP,eastus,AS8075,degraded,unstable,240,0
2026-04-01 01:22:40.959962,media,GCP,us-central1,AS16509,operational,stable,229,0
2026-04-01 01:22:41.959962,payments,Azure,us-east-1,AS15169,degraded,stable,283,0
2026-04-01 01:22:42.959962,search,Azure,us-central1,AS8075,down,stable,386,1
2026-04-01 01:22:43.959962,analytics,Azure,us-west-2,AS15169,down,unstable,331,1
2026-04-01 01:22:44.959962,payments,Azure,eastus,AS15169,operational,stable,485,1
2026-04-01 01:22:45.959962,analytics,Azure,us-east-1,AS16509,down,unstable,371,1
2026-04-01 01:22:46.959962,analytics,GCP,eastus,AS16509,operational,down,318,1
2026-04-01 01:22:47.959962,payments,Azure,eastus,AS15169,down,down,247,1
2026-04-01 01:22:48.959962,analytics,GCP,eastus,AS16509,down,unstable,339,1
2026-04-01 01:22:49.959962,payments,Azure,us-central1,AS16509,degraded,down,430,1
2026-04-01 01:22:50.959962,media,AWS,us-east-1,AS8075,operational,down,420,1
2026-04-01 01:22:51.959962,payments,GCP,us-west-2,AS15169,operational,stable,387,0
2026-04-01 01:22:52.959962,media,Azure,eastus,AS16509,operational,stable,413,1
2026-04-01 01:22:53.959962,media,GCP,us-central1,AS15169,operational,down,273,1
2026-04-01 01:22:54.959962,orders,Azure,us-west-2,AS16509,operational,down,264,1
2026-04-01 01:22:55.959962,payments,AWS,us-east-1,AS8075,operational,down,199,1
2026-04-01 01:22:56.959962,payments,GCP,us-west-2,AS15169,down,unstable,445,1
2026-04-01 01:22:57.959962,auth,AWS,eastus,AS15169,operational,unstable,90,0
2026-04-01 01:22:58.959962,payments,GCP,us-central1,AS15169,operational,down,121,1
2026-04-01 01:22:59.959962,search,AWS,us-west-2,AS15169,operational,stable,142,0
2026-04-01 01:23:00.959962,search,Azure,eastus,AS8075,down,stable,265,1
2026-04-01 01:23:01.959962,media,Azure,eastus,AS15169,degraded,unstable,461,1
2026-04-01 01:23:02.959962,search,AWS,eastus,AS15169,degraded,unstable,194,0
2026-04-01 01:23:03.959962,orders,GCP,eastus,AS16509,down,down,101,1
2026-04-01 01:23:04.959962,media,GCP,eastus,AS15169,degraded,stable,354,0
2026-04-01 01:23:05.959962,orders,AWS,us-east-1,AS8075,operational,stable,390,0
2026-04-01 01:23:06.959962,orders,Azure,us-west-2,AS8075,operational,unstable,174,0
2026-04-01 01:23:07.959962,orders,AWS,us-west-2,AS8075,degraded,stable,105,0
2026-04-01 01:23:08.959962,media,Azure,us-west-2,AS8075,operational,down,195,1
2026-04-01 01:23:09.959962,payments,AWS,eastus,AS8075,operational,stable,76,0
2026-04-01 01:23:10.959962,analytics,GCP,us-west-2,AS8075,degraded,stable,153,0
2026-04-01 01:23:11.959962,auth,GCP,eastus,AS8075,degraded,stable,201,0
2026-04-01 01:23:12.959962,analytics,GCP,us-east-1,AS15169,down,unstable,267,1
2026-04-01 01:23:13.959962,payments,Azure,us-central1,AS8075,operational,down,386,1
2026-04-01 01:23:14.959962,payments,Azure,us-west-2,AS8075,down,unstable,160,1
2026-04-01 01:23:15.959962,auth,GCP,us-east-1,AS16509,down,unstable,65,1
2026-04-01 01:23:16.959962,search,Azure,us-central1,AS16509,degraded,down,377,1
2026-04-01 01:23:17.959962,analytics,AWS,us-central1,AS15169,operational,stable,241,0
2026-04-01 01:23:18.959962,orders,Azure,us-east-1,AS16509,operational,stable,392,0
2026-04-01 01:23:19.959962,analytics,AWS,eastus,AS8075,degraded,stable,451,1
2026-04-01 01:23:20.959962,orders,Azure,us-west-2,AS16509,degraded,down,222,1
2026-04-01 01:23:21.959962,orders,Azure,us-east-1,AS8075,operational,unstable,302,0
2026-04-01 01:23:22.959962,search,Azure,us-east-1,AS16509,operational,down,462,1
2026-04-01 01:23:23.959962,orders,Azure,us-west-2,AS8075,degraded,unstable,296,0
2026-04-01 01:23:24.959962,media,AWS,us-central1,AS16509,down,unstable,157,1
2026-04-01 01:23:25.959962,payments,Azure,eastus,AS15169,degraded,stable,220,0
2026-04-01 01:23:26.959962,auth,AWS,us-east-1,AS8075,down,down,54,1
2026-04-01 01:23:27.959962,payments,Azure,eastus,AS8075,degraded,down,75,1
2026-04-01 01:23:28.959962,search,AWS,us-central1,AS8075,down,unstable,232,1
2026-04-01 01:23:29.959962,payments,Azure,us-west-2,AS15169,operational,stable,265,0
2026-04-01 01:23:30.959962,auth,GCP,us-east-1,AS15169,down,stable,187,1
2026-04-01 01:23:31.959962,media,Azure,eastus,AS16509,down,stable,381,1
2026-04-01 01:23:32.959962,search,GCP,eastus,AS15169,operational,stable,339,0
2026-04-01 01:23:33.959962,analytics,AWS,us-west-2,AS15169,down,down,202,1
2026-04-01 01:23:34.959962,media,GCP,us-central1,AS16509,degraded,down,326,1
2026-04-01 01:23:35.959962,analytics,AWS,us-east-1,AS16509,down,down,225,1
2026-04-01 01:23:36.959962,search,GCP,eastus,AS16509,down,stable,453,1
2026-04-01 01:23:37.959962,search,Azure,us-west-2,AS16509,degraded,stable,437,1
2026-04-01 01:23:38.959962,payments,Azure,us-west-2,AS8075,down,down,313,1
2026-04-01 01:23:39.959962,analytics,Azure,us-central1,AS15169,operational,stable,264,0
2026-04-01 01:23:40.959962,media,GCP,eastus,AS8075,down,unstable,489,1
2026-04-01 01:23:41.959962,auth,AWS,us-east-1,AS16509,operational,down,371,1
2026-04-01 01:23:42.959962,analytics,AWS,us-central1,AS15169,down,stable,431,1
2026-04-01 01:23:43.959962,auth,Azure,us-east-1,AS8075,operational,stable,386,0
2026-04-01 01:23:44.959962,media,Azure,us-central1,AS16509,operational,down,127,1
2026-04-01 01:23:45.959962,analytics,GCP,eastus,AS15169,down,unstable,267,1
2026-04-01 01:23:46.959962,media,Azure,us-west-2,AS16509,down,down,472,1
2026-04-01 01:23:47.959962,search,GCP,us-central1,AS16509,operational,unstable,482,1
2026-04-01 01:23:48.959962,orders,AWS,us-east-1,AS15169,degraded,stable,121,0
2026-04-01 01:23:49.959962,auth,AWS,us-west-2,AS15169,operational,down,464,1
2026-04-01 01:23:50.959962,media,GCP,us-east-1,AS16509,down,down,158,1
2026-04-01 01:23:51.959962,media,Azure,us-central1,AS8075,degraded,unstable,367,0
2026-04-01 01:23:52.959962,search,GCP,us-central1,AS8075,degraded,stable,412,1
